CustomerID,Gender,Age,MaritalStatus,Education,Income,Spent,CampaignChannel,CampaignType,Response,JoinDate,LastPurchaseDate
C0871,Male,30,Married,Bachelor,40804,8659,Phone,Loyalty Program,0,2019-04-22,2020-03-19
C0872,Male,54,Single,High School,42626,9620,Email,New Product,0,2021-10-19,2022-03-14
C0873,Female,27,Divorced,Master,49671,3193,Email,Discount,0,2021-10-08,2022-06-30
C0874,Male,22,Single,High School,62076,3506,Email,Discount,0,2022-02-27,2022-04-14
C0875,Male,33,Single,Bachelor,63522,12635,Social Media,Discount,1,2019-03-09,2019-08-07
C0876,Male,32,Married,Bachelor,78617,6027,Email,Newsletter,0,2021-04-07,2021-09-10
C0877,Female,64,Single,Bachelor,78272,5995,Phone,Discount,0,2021-06-10,2021-06-27
C0878,Female,51,Married,Bachelor,75369,4105,Email,New Product,0,2022-08-02,2023-04-19
C0879,Male,53,Divorced,High School,56075,3362,Phone,New Product,0,2021-10-25,2022-03-18
C0880,Male,64,Married,Master,32382,3326,Email,Discount,0,2022-02-15,2022-04-24
C0881,Male,38,Single,Bachelor,32050,2019,Email,Discount,0,2019-08-18,2019-12-28
C0882,Female,57,Single,Bachelor,75265,9315,Phone,Loyalty Program,0,2019-06-09,2020-03-07
C0883,Male,35,Married,PhD,72656,15734,Phone,Discount,0,2022-08-10,2022-12-17
C0884,Male,21,Divorced,Master,50749,5849,Social Media,Discount,0,2019-07-05,2020-03-29
C0885,Female,59,Married,High School,38388,7507,Email,Discount,0,2021-10-10,2022-09-07
C0886,Male,36,Married,Master,44292,3046,Social Media,Loyalty Program,0,2021-05-26,2021-06-22
C0887,Female,53,Single,High School,62620,11389,Social Media,Newsletter,0,2020-07-05,2021-05-11
C0888,Male,61,Married,High School,62648,7101,Social Media,New Product,0,2022-06-01,2023-05-29
C0889,Male,35,Married,Bachelor,75637,15123,Social Media,Loyalty Program,0,2022-03-21,2022-06-30
C0890,Male,57,Single,PhD,53244,4113,Social Media,New Product,0,2022-03-09,2022-08-29
C0891,Female,21,Single,High School,56339,12934,Email,New Product,0,2022-10-22,2023-03-24
C0892,Female,21,Married,Bachelor,76879,7573,Web Ads,Newsletter,1,2022-02-25,2023-02-04
C0893,Female,45,Single,High School,28123,3392,Phone,New Product,0,2022-10-06,2023-08-26
C0894,Male,32,Single,Master,64761,15544,Email,Discount,0,2019-05-27,2020-01-29
C0895,Female,66,Married,Bachelor,54986,9110,Social Media,Newsletter,0,2022-08-01,2023-01-31
C0896,Male,50,Single,Bachelor,70691,8705,Email,Loyalty Program,0,2023-02-01,2023-05-04
C0897,Male,53,Single,High School,67689,16239,Web Ads,Discount,1,2022-05-26,2022-11-08
C0898,Female,58,Married,Master,49555,5739,Social Media,Newsletter,0,2020-03-11,2020-07-07
C0899,Male,22,Married,PhD,52389,3613,Email,Discount,0,2021-01-01,2021-07-07
C0900,Male,27,Married,Bachelor,25470,6351,Email,Discount,0,2022-03-14,2022-11-28
C0901,Male,42,Married,Bachelor,71249,7379,Email,New Product,1,2022-07-24,2023-04-12
C0902,Male,33,Married,Master,63596,14007,Social Media,Discount,0,2019-03-01,2019-05-04
C0903,Male,46,Married,High School,80977,6729,Phone,Loyalty Program,0,2021-04-22,2021-10-03
C0904,Female,48,Single,Master,54008,10600,Email,Discount,0,2022-10-30,2023-02-07
C0905,Male,58,Married,Master,73715,11417,Email,Discount,0,2020-02-08,2021-01-21
C0906,Female,58,Divorced,High School,43951,10819,Social Media,New Product,0,2021-05-30,2021-10-12
C0907,Female,20,Single,Bachelor,20000,3211,Email,New Product,0,2022-02-11,2023-01-23
C0908,Male,36,Single,High School,58582,3222,Social Media,Discount,0,2020-09-06,2021-03-03
C0909,Male,60,Married,Bachelor,51499,8794,Social Media,Newsletter,1,2019-12-02,2020-04-28
C0910,Male,49,Single,Bachelor,44237,3497,Phone,New Product,0,2021-04-10,2021-04-24
C0911,Female,32,Single,Bachelor,73471,15407,Web Ads,Discount,0,2019-10-12,2019-12-26
C0912,Male,40,Married,Bachelor,78123,17289,Web Ads,Discount,0,2019-05-09,2019-09-06
C0913,Female,38,Divorced,High School,61581,9016,Social Media,Loyalty Program,0,2019-11-11,2020-05-22
C0914,Male,38,Married,Bachelor,57262,11832,Phone,New Product,0,2021-08-17,2022-05-21
C0915,Female,44,Single,High School,60940,4815,Web Ads,Discount,0,2019-03-12,2019-09-07
C0916,Male,41,Single,Master,50206,7451,Email,Discount,0,2019-12-11,2020-08-20
C0917,Male,50,Married,High School,68438,8814,Email,New Product,0,2022-01-26,2023-01-01
C0918,Female,36,Married,Master,36909,6358,Email,Discount,1,2022-08-16,2023-01-10
C0919,Female,42,Single,Bachelor,43903,2585,Social Media,Loyalty Program,0,2019-06-25,2019-08-01
C0920,Male,51,Married,Bachelor,48131,9646,Phone,Newsletter,0,2021-06-02,2021-06-18
C0921,Female,29,Single,Master,68120,4484,Social Media,Discount,0,2022-01-03,2022-12-11
C0922,Female,29,Married,Bachelor,55462,10054,Social Media,Newsletter,1,2019-05-23,2020-04-13
C0923,Female,55,Married,Bachelor,80405,4317,Social Media,Newsletter,0,2021-07-19,2021-09-17
C0924,Female,27,Married,High School,72049,15589,Email,Newsletter,0,2021-11-12,2022-04-06
C0925,Male,39,Married,Bachelor,47983,4075,Social Media,Newsletter,1,2019-06-30,2020-01-03
C0926,Male,51,Single,High School,69501,10640,Email,Loyalty Program,1,2021-12-04,2022-04-21
C0927,Male,69,Married,High School,53876,5511,Email,New Product,0,2023-02-01,2023-08-26
C0928,Female,33,Married,Bachelor,67097,13052,Web Ads,New Product,0,2019-04-02,2020-01-03
C0929,Female,69,Single,High School,72776,8316,Web Ads,New Product,0,2022-07-16,2022-11-09
C0930,Male,47,Married,High School,76720,14954,Web Ads,Newsletter,0,2019-02-03,2019-04-01
C0931,Male,65,Single,High School,63030,6742,Phone,Discount,0,2020-11-08,2021-04-04
C0932,Female,43,Married,High School,84001,16841,Phone,Discount,0,2022-10-19,2023-02-08
C0933,Female,34,Married,High School,66619,3738,Phone,Discount,0,2022-03-02,2022-04-27
C0934,Female,41,Divorced,PhD,62025,6615,Phone,Loyalty Program,1,2021-01-28,2021-07-09
C0935,Male,49,Single,High School,55462,8304,Phone,Loyalty Program,0,2020-01-17,2020-02-01
C0936,Male,23,Married,Bachelor,50530,2981,Social Media,New Product,0,2021-08-23,2021-09-12
C0937,Male,32,Married,High School,66298,5781,Social Media,Discount,0,2022-07-24,2022-08-19
C0938,Female,42,Married,Master,61511,14572,Phone,Loyalty Program,0,2022-03-25,2022-08-24
C0939,Male,27,Single,High School,63912,15681,Email,Discount,0,2020-01-22,2020-10-29
C0940,Female,37,Married,PhD,67211,13304,Social Media,New Product,0,2020-06-18,2021-05-05
C0941,Male,31,Married,Bachelor,63849,6412,Social Media,Discount,0,2019-07-19,2019-10-02
C0942,Female,50,Single,High School,90199,9209,Email,Newsletter,0,2019-10-02,2020-09-14
C0943,Female,33,Single,Master,52080,9330,Web Ads,New Product,0,2020-05-15,2021-04-20
C0944,Female,53,Married,Bachelor,66484,4887,Email,New Product,0,2020-04-03,2020-12-24
C0945,Male,37,Married,High School,56584,13561,Social Media,Loyalty Program,0,2019-02-19,2019-07-05
C0946,Male,53,Single,Master,23077,2191,Email,New Product,0,2021-08-27,2022-01-14
C0947,Male,30,Single,Master,57097,14270,Web Ads,Discount,0,2021-09-14,2021-10-11
C0948,Female,60,Single,Bachelor,45952,6853,Social Media,New Product,0,2020-06-15,2021-01-17
C0949,Female,31,Married,Bachelor,58997,12052,Social Media,Newsletter,0,2021-09-30,2022-01-06
C0950,Female,68,Married,Master,59603,3006,Web Ads,New Product,0,2020-09-19,2021-05-29
C0951,Female,34,Married,Bachelor,65780,14981,Social Media,Loyalty Program,1,2022-01-20,2023-01-14
C0952,Female,50,Divorced,Master,52047,5412,Email,Newsletter,1,2023-01-19,2023-02-14
C0953,Male,68,Married,Bachelor,53923,9899,Email,Loyalty Program,0,2019-12-05,2020-07-24
C0954,Female,48,Single,High School,70510,14896,Phone,Loyalty Program,0,2021-12-12,2022-07-19
C0955,Male,45,Single,Master,47864,3964,Social Media,Loyalty Program,0,2019-01-04,2019-04-22
C0956,Male,37,Single,High School,32423,4490,Email,Newsletter,1,2019-10-08,2019-10-30
C0957,Female,51,Divorced,High School,62355,9276,Email,Newsletter,0,2022-08-06,2023-06-30
C0958,Male,41,Married,Bachelor,76062,8551,Email,Newsletter,0,2019-03-14,2019-12-18
C0959,Male,57,Single,Bachelor,70337,10293,Social Media,New Product,0,2022-03-06,2022-09-18
C0960,Female,36,Single,High School,62632,7109,Email,Discount,0,2021-02-06,2021-11-16
C0961,Male,42,Married,Master,78759,9620,Email,Discount,0,2021-08-28,2022-01-17
C0962,Female,43,Married,Bachelor,76230,14016,Social Media,Discount,0,2021-09-24,2021-10-17
C0963,Male,69,Single,Bachelor,55036,9714,Phone,Newsletter,0,2022-11-17,2023-09-03
C0964,Male,27,Divorced,Master,63712,6145,Phone,Newsletter,0,2019-07-27,2019-09-18
C0965,Male,60,Married,Bachelor,64356,14769,Social Media,New Product,0,2019-09-17,2020-07-17
C0966,Male,25,Single,High School,58698,13063,Phone,New Product,1,2021-07-18,2021-11-08
C0967,Female,24,Married,High School,77013,11691,Social Media,Discount,0,2019-09-20,2019-11-30
C0968,Male,63,Single,PhD,57717,7887,Web Ads,New Product,0,2021-02-21,2021-04-24
C0969,Female,48,Divorced,High School,52495,6581,Email,Loyalty Program,0,2020-05-19,2021-04-02
C0970,Female,47,Divorced,Bachelor,21126,4044,Social Media,New Product,0,2019-07-22,2019-11-26
C0971,Female,30,Married,Bachelor,48025,8852,Social Media,Discount,0,2022-10-02,2023-08-28
C0972,Female,20,Married,Bachelor,40268,3593,Email,New Product,0,2019-02-21,2019-07-11
C0973,Female,62,Single,High School,59394,10945,Phone,Discount,0,2022-10-11,2023-08-15
C0974,Male,38,Divorced,Bachelor,41194,4139,Email,Newsletter,0,2019-12-29,2020-11-08
C0975,Male,28,Married,Bachelor,69130,3713,Social Media,Discount,0,2019-02-14,2019-09-10
C0976,Male,46,Married,PhD,76626,14546,Social Media,Newsletter,0,2021-04-06,2021-05-21
C0977,Female,53,Divorced,High School,59532,10653,Email,Discount,0,2022-11-02,2023-08-17
C0978,Male,63,Divorced,Bachelor,45239,5978,Social Media,Discount,0,2021-02-27,2021-10-10
C0979,Female,23,Married,Bachelor,64296,9974,Social Media,New Product,0,2022-12-06,2023-02-27
C0980,Female,55,Single,Bachelor,88402,21166,Phone,Loyalty Program,0,2021-02-09,2021-12-21
C0981,Male,37,Divorced,Bachelor,83737,14154,Phone,New Product,0,2019-05-22,2019-07-25
C0982,Female,34,Married,High School,38908,7064,Email,Discount,0,2022-07-05,2022-07-26
C0983,Male,70,Divorced,High School,38352,2407,Social Media,Discount,1,2021-03-07,2021-06-07
C0984,Male,32,Married,Master,34506,2870,Web Ads,New Product,0,2019-02-06,2019-03-19
C0985,Female,38,Single,Bachelor,42945,4732,Email,Discount,0,2019-02-14,2019-05-20
C0986,Female,68,Single,Bachelor,63773,10068,Social Media,Discount,0,2021-07-08,2022-03-06
C0987,Female,25,Married,High School,51649,10604,Phone,Loyalty Program,1,2021-12-05,2022-09-15
C0988,Male,67,Married,High School,47419,5417,Social Media,Discount,0,2020-07-18,2021-02-13
C0989,Male,31,Single,High School,75586,9166,Email,Discount,1,2019-10-28,2019-12-27
C0990,Female,70,Married,High School,67951,6878,Social Media,Discount,0,2019-10-15,2020-09-08
C0991,Female,56,Single,Bachelor,34429,3474,Social Media,Newsletter,0,2021-02-24,2021-11-16
C0992,Female,36,Married,Master,74725,17917,Web Ads,Discount,0,2019-09-26,2020-06-02
C0993,Male,42,Married,High School,67590,11969,Email,Newsletter,0,2021-03-01,2021-10-01
C0994,Female,45,Single,Bachelor,67923,5514,Web Ads,Discount,0,2021-12-21,2022-07-14
C0995,Male,48,Single,High School,51442,10002,Social Media,Loyalty Program,0,2020-08-03,2021-04-13
C0996,Male,52,Single,Bachelor,57190,11117,Email,Discount,0,2022-06-19,2023-05-14
C0997,Female,46,Married,High School,30409,5573,Social Media,New Product,0,2021-07-24,2021-08-03
C0998,Male,44,Single,Master,73004,5617,Social Media,Loyalty Program,0,2019-12-20,2020-03-27
C0999,Female,29,Single,Bachelor,45016,5924,Email,Loyalty Program,0,2021-08-25,2022-06-12
C1000,Male,66,Divorced,PhD,46940,3349,Email,Loyalty Program,0,2019-03-12,2019-08-07
C1001,Male,42,Married,Master,46737,9970,Web Ads,Loyalty Program,1,2021-04-14,2021-07-19
C1002,Female,40,Married,Bachelor,87006,15751,Web Ads,Discount,0,2020-02-17,2020-02-28
C1003,Female,40,Divorced,Bachelor,49969,7567,Social Media,New Product,0,2020-09-03,2021-08-27
C1004,Female,62,Single,High School,74133,8792,Email,New Product,0,2021-12-20,2022-06-15
C1005,Female,32,Married,Bachelor,59640,5179,Phone,Newsletter,0,2020-09-06,2021-01-12
C1006,Female,56,Married,Master,47563,3390,Social Media,Discount,0,2023-01-15,2023-04-14
C1007,Female,52,Married,High School,44843,10934,Email,Newsletter,1,2022-11-17,2023-03-17
C1008,Female,43,Single,Master,50567,4547,Web Ads,New Product,0,2020-06-12,2020-12-03
C1009,Male,63,Married,Bachelor,58883,3649,Email,Loyalty Program,1,2022-08-21,2023-04-06
C1010,Female,30,Married,Master,69026,16727,Social Media,Discount,0,2019-07-10,2019-07-24
C1011,Male,36,Married,Master,52935,8458,Social Media,New Product,1,2019-03-19,2019-10-29
C1012,Female,23,Single,Bachelor,52373,10963,Social Media,Loyalty Program,0,2021-06-07,2021-12-28
C1013,Female,66,Single,Bachelor,46782,2748,Email,New Product,0,2022-08-17,2023-06-04
C1014,Male,44,Single,Bachelor,42089,6876,Phone,Newsletter,0,2021-08-06,2021-08-21
C1015,Female,49,Single,Master,40834,5293,Web Ads,Loyalty Program,0,2019-01-17,2019-11-22
C1016,Female,28,Married,PhD,74820,15292,Social Media,New Product,0,2021-03-25,2021-05-31
C1017,Male,40,Single,Master,52067,3003,Social Media,Newsletter,0,2020-03-09,2021-02-18
C1018,Female,39,Married,Bachelor,53395,6959,Email,Loyalty Program,0,2021-12-02,2022-10-09
C1019,Female,38,Single,Bachelor,50000,10490,Web Ads,New Product,1,2021-12-27,2022-04-17
C1020,Male,38,Single,Master,55247,8537,Web Ads,Discount,0,2022-11-04,2022-12-31
C1021,Female,31,Married,Bachelor,65566,10491,Phone,Discount,0,2019-07-31,2020-05-11
C1022,Male,56,Single,Master,52696,3658,Social Media,Loyalty Program,0,2019-07-22,2020-01-10
C1023,Female,61,Married,Bachelor,62711,4795,Web Ads,Newsletter,0,2020-12-26,2021-12-02
C1024,Female,36,Married,High School,81273,15068,Email,Discount,0,2019-04-19,2019-11-10
C1025,Female,56,Single,Bachelor,47705,8825,Social Media,Discount,1,2021-08-25,2022-07-24
C1026,Female,67,Single,Bachelor,53407,13128,Social Media,New Product,0,2019-10-11,2020-02-29
C1027,Female,58,Single,High School,69615,13393,Social Media,Discount,1,2021-07-29,2021-10-12
C1028,Female,47,Single,High School,82459,12257,Web Ads,Loyalty Program,0,2022-06-02,2022-09-02
C1029,Male,60,Single,Bachelor,41365,9160,Phone,Loyalty Program,0,2021-01-06,2021-10-07
C1030,Female,54,Single,High School,34487,2444,Email,Discount,0,2022-02-15,2022-10-11
C1031,Male,66,Single,Bachelor,59990,8390,Social Media,Newsletter,1,2021-07-20,2022-04-28
C1032,Female,67,Married,Master,58441,6277,Social Media,New Product,0,2020-08-25,2021-04-10
C1033,Male,37,Married,PhD,70502,5000,Social Media,New Product,1,2022-09-25,2023-05-17
C1034,Male,33,Married,Master,68213,13826,Email,Discount,0,2022-07-28,2022-11-27
C1035,Male,54,Single,PhD,59490,9051,Email,New Product,0,2020-05-05,2020-10-01
C1036,Female,63,Single,Bachelor,75738,12220,Phone,Newsletter,0,2019-01-19,2019-08-01
C1037,Male,60,Married,High School,49784,6583,Web Ads,Discount,0,2022-04-13,2022-10-12
C1038,Female,26,Married,Bachelor,63173,8974,Web Ads,Discount,0,2023-02-01,2023-02-21
C1039,Male,60,Married,Master,41764,3057,Web Ads,Discount,1,2021-03-11,2021-08-26
C1040,Male,32,Single,Bachelor,59368,10958,Phone,Discount,1,2021-01-29,2021-08-31
C1041,Female,37,Married,High School,38083,5197,Email,Discount,0,2022-03-11,2022-11-05
C1042,Female,56,Married,Master,43262,9230,Web Ads,Discount,1,2023-01-26,2023-03-02
C1043,Male,32,Single,High School,85641,7644,Social Media,Newsletter,0,2021-07-17,2022-06-10
C1044,Female,55,Married,Bachelor,32631,2969,Phone,Loyalty Program,0,2019-10-25,2020-04-10
C1045,Female,50,Married,High School,56750,10166,Social Media,Discount,0,2023-02-02,2023-11-16
C1046,Female,21,Single,Bachelor,72408,15871,Web Ads,Loyalty Program,0,2020-12-05,2021-05-11
C1047,Male,35,Single,Bachelor,93320,13479,Social Media,Discount,0,2021-03-25,2021-12-25
C1048,Male,28,Married,High School,62656,12242,Email,New Product,0,2021-03-13,2021-06-13
C1049,Female,28,Divorced,Bachelor,63513,15869,Social Media,Discount,0,2020-01-08,2020-02-12
C1050,Male,57,Single,Bachelor,60595,15030,Email,Discount,0,2023-01-31,2023-04-21
C1051,Female,30,Single,Master,75858,15085,Web Ads,Newsletter,0,2021-07-16,2021-08-31
C1052,Female,41,Single,Master,66475,13156,Social Media,Discount,1,2021-08-08,2021-12-28
C1053,Female,52,Married,Bachelor,51373,5112,Social Media,Loyalty Program,0,2023-01-01,2023-05-16
C1054,Female,55,Single,Master,76732,16628,Web Ads,New Product,0,2021-04-23,2021-08-25
C1055,Female,64,Divorced,Bachelor,53067,6952,Social Media,Discount,0,2021-08-04,2021-11-13
C1056,Male,42,Single,Bachelor,36022,8731,Social Media,Loyalty Program,0,2020-03-18,2020-11-24
C1057,Female,64,Single,High School,36070,2390,Email,New Product,1,2023-01-19,2023-08-16
C1058,Male,64,Married,Bachelor,56983,7816,Social Media,Discount,1,2022-06-25,2023-01-27
C1059,Female,53,Married,Bachelor,61545,9919,Web Ads,Discount,0,2019-05-22,2019-09-25
C1060,Female,28,Married,High School,74334,9740,Phone,Discount,0,2020-02-06,2020-09-21
C1061,Female,43,Married,Bachelor,69612,6412,Web Ads,Newsletter,0,2021-04-02,2022-02-10
C1062,Female,27,Divorced,Master,61197,10317,Email,New Product,0,2019-08-10,2020-04-18
C1063,Female,26,Single,Bachelor,75172,15123,Email,Discount,0,2021-01-06,2021-11-03
C1064,Male,55,Married,High School,60191,10772,Email,Newsletter,0,2022-04-22,2023-02-07
C1065,Male,37,Single,Bachelor,40642,3937,Phone,Discount,1,2022-10-19,2023-08-25
C1066,Female,22,Married,Bachelor,37373,7337,Email,Discount,1,2021-09-20,2022-08-12
C1067,Male,47,Married,Bachelor,79180,8027,Email,Discount,0,2022-04-26,2022-10-24
C1068,Male,25,Single,Bachelor,26321,2238,Social Media,New Product,0,2019-04-23,2019-07-17
C1069,Male,63,Married,Bachelor,56988,10721,Social Media,Discount,1,2022-04-19,2022-11-23
C1070,Male,63,Single,Master,104726,22888,Phone,New Product,0,2022-05-07,2023-03-26
C1071,Male,40,Single,High School,66888,9786,Social Media,Newsletter,0,2021-12-29,2022-04-22
C1072,Male,47,Married,PhD,56871,8887,Social Media,Discount,0,2020-08-20,2020-09-24
C1073,Male,59,Single,Bachelor,34733,3839,Social Media,Discount,0,2021-06-22,2022-06-17
C1074,Male,20,Married,High School,84260,12548,Web Ads,Discount,0,2020-04-29,2020-07-26
C1075,Female,55,Single,Bachelor,78207,5974,Social Media,New Product,0,2022-11-23,2023-04-09
C1076,Male,40,Single,High School,70271,16946,Social Media,Newsletter,1,2020-07-04,2020-11-27
C1077,Male,62,Single,High School,59991,12602,Social Media,Discount,0,2021-10-30,2022-10-08
C1078,Female,54,Single,Bachelor,68580,12590,Email,Discount,0,2019-01-03,2019-02-17
C1079,Male,32,Married,Master,57770,9106,Web Ads,Discount,0,2020-10-23,2020-12-30
C1080,Female,68,Married,Master,45401,9463,Email,Discount,0,2019-03-08,2019-11-02
C1081,Female,29,Divorced,Bachelor,74345,11073,Web Ads,Loyalty Program,1,2020-12-05,2021-04-17
C1082,Male,63,Married,High School,59240,6516,Email,Discount,0,2022-01-25,2022-05-02
C1083,Male,66,Single,Bachelor,67829,5567,Web Ads,Discount,0,2022-09-03,2023-08-15
C1084,Female,29,Married,Bachelor,58183,10444,Phone,New Product,1,2019-04-08,2019-09-05
C1085,Female,65,Single,Master,66927,15787,Social Media,Discount,0,2021-12-16,2022-09-24
C1086,Female,32,Single,Master,59782,4825,Phone,New Product,1,2022-02-04,2022-04-05
C1087,Female,56,Married,Master,58611,5040,Social Media,Discount,0,2019-03-29,2019-06-01
C1088,Male,57,Single,Bachelor,60449,8264,Social Media,Newsletter,0,2021-08-29,2022-08-10
C1089,Female,43,Single,Bachelor,104413,22070,Email,Discount,1,2020-10-14,2021-03-22
C1090,Male,21,Divorced,High School,72036,7836,Social Media,Newsletter,0,2020-10-17,2021-03-28
C1091,Female,41,Married,PhD,98790,9956,Phone,Discount,0,2021-06-30,2022-02-13
C1092,Female,36,Married,High School,59878,10418,Email,Loyalty Program,0,2020-01-06,2020-08-21
C1093,Female,55,Single,High School,55364,8698,Web Ads,Discount,0,2020-01-10,2020-12-26
C1094,Female,33,Single,High School,43887,2722,Social Media,Loyalty Program,1,2019-02-21,2019-11-15
C1095,Male,29,Married,Master,84048,5572,Social Media,Discount,0,2019-02-10,2019-04-05
C1096,Male,54,Single,Bachelor,46422,8291,Web Ads,New Product,0,2021-03-26,2021-12-29
C1097,Male,44,Married,Bachelor,87143,12463,Phone,Loyalty Program,0,2019-04-01,2020-02-15
C1098,Male,22,Single,PhD,44757,10929,Social Media,New Product,0,2019-02-08,2019-07-27
C1099,Female,66,Married,Master,73299,13612,Phone,New Product,1,2021-11-02,2022-08-16
C1100,Male,57,Single,Bachelor,36134,1879,Web Ads,Discount,0,2021-06-18,2022-06-07
C1101,Male,36,Married,High School,53370,7802,Email,Discount,1,2020-09-12,2020-11-15
C1102,Female,31,Married,Master,60331,8017,Social Media,New Product,0,2019-04-14,2019-09-15
C1103,Female,43,Married,Master,51037,3641,Social Media,Discount,0,2021-01-12,2021-09-13
C1104,Female,48,Single,Bachelor,57460,13482,Email,Discount,1,2019-02-12,2019-08-19
C1105,Female,62,Married,Bachelor,57531,12139,Email,Discount,0,2019-07-28,2020-03-01
C1106,Male,44,Married,High School,72104,6923,Social Media,Discount,0,2020-08-22,2021-01-14
C1107,Male,55,Single,Master,28698,2904,Social Media,New Product,0,2020-08-27,2021-08-24
C1108,Female,45,Married,Bachelor,51556,2907,Web Ads,New Product,0,2020-04-20,2021-01-29
C1109,Female,57,Single,Bachelor,78819,8618,Phone,Newsletter,0,2019-04-19,2020-03-16
C1110,Male,20,Single,High School,68437,11423,Social Media,Discount,0,2019-08-02,2020-02-10
C1111,Female,39,Married,Master,79069,10608,Email,Newsletter,0,2020-02-13,2020-04-23
C1112,Male,47,Single,Bachelor,71381,17406,Email,Loyalty Program,0,2021-02-09,2021-04-22
C1113,Male,35,Married,High School,43747,2678,Social Media,Newsletter,0,2020-09-24,2021-05-06
C1114,Female,66,Single,Bachelor,69913,11765,Social Media,Loyalty Program,0,2019-03-18,2019-08-13
C1115,Female,36,Married,Bachelor,61502,13632,Email,Loyalty Program,0,2019-04-05,2019-08-26
C1116,Female,59,Divorced,Bachelor,94020,13740,Social Media,Discount,0,2019-09-26,2019-11-08
C1117,Male,47,Married,Master,72032,3644,Web Ads,Discount,0,2019-12-27,2020-07-16
C1118,Female,31,Single,Bachelor,67850,6687,Phone,Discount,1,2020-06-13,2021-06-12
C1119,Male,46,Single,Master,70041,8037,Phone,Newsletter,0,2020-11-13,2021-10-08
C1120,Male,61,Married,High School,67032,16302,Phone,Newsletter,1,2019-06-11,2019-09-15
C1121,Female,66,Single,High School,66627,15481,Email,Loyalty Program,0,2020-04-09,2020-11-14
C1122,Female,49,Single,High School,56005,13431,Email,Newsletter,0,2021-04-02,2021-07-01
C1123,Female,60,Married,Bachelor,68032,14637,Web Ads,Newsletter,0,2020-07-01,2021-05-28
C1124,Female,53,Married,Bachelor,74227,8931,Phone,New Product,1,2022-04-25,2023-04-08
C1125,Female,56,Divorced,Master,75904,17547,Social Media,New Product,0,2019-02-21,2019-09-08
C1126,Female,25,Single,Master,74086,18250,Email,New Product,1,2020-05-02,2021-04-24
C1127,Male,26,Single,Bachelor,82620,9915,Social Media,New Product,0,2022-11-20,2023-07-20
C1128,Male,51,Single,PhD,76843,7846,Email,Discount,0,2019-04-02,2019-09-27
C1129,Male,51,Divorced,High School,69427,11065,Email,New Product,1,2020-10-12,2021-06-29
C1130,Male,44,Married,Master,42845,3745,Social Media,Loyalty Program,0,2019-12-23,2020-06-17
C1131,Female,52,Married,Bachelor,42850,2422,Social Media,New Product,0,2020-12-19,2021-08-16
C1132,Female,26,Divorced,Bachelor,56277,13459,Email,Newsletter,0,2022-03-13,2022-08-19
C1133,Male,31,Married,Master,60701,14273,Email,Discount,1,2019-07-18,2019-12-26
C1134,Male,35,Married,Bachelor,80970,6682,Phone,Discount,0,2021-03-25,2021-05-11
C1135,Female,35,Single,High School,20000,2630,Social Media,Loyalty Program,0,2022-09-08,2023-07-11
C1136,Male,62,Married,Bachelor,44501,9621,Social Media,Loyalty Program,0,2022-09-17,2023-06-28
C1137,Female,55,Married,Bachelor,57086,10401,Social Media,Discount,0,2022-07-11,2022-11-02
C1138,Female,32,Married,Master,45047,5809,Web Ads,New Product,0,2019-08-05,2020-07-27
C1139,Female,26,Divorced,Bachelor,48028,9549,Email,New Product,0,2020-07-09,2021-07-05
C1140,Female,55,Divorced,Master,52512,12046,Email,Newsletter,0,2022-12-28,2023-03-09
C1141,Female,66,Married,Bachelor,45812,10776,Social Media,New Product,0,2021-03-13,2021-04-07
C1142,Male,70,Married,Bachelor,48413,6088,Email,Discount,0,2023-01-23,2024-01-17
C1143,Female,28,Married,Master,80448,6814,Social Media,New Product,0,2020-12-01,2021-05-09
C1144,Female,51,Single,Bachelor,69214,16096,Social Media,Newsletter,0,2020-05-17,2020-10-15
C1145,Male,30,Single,PhD,71459,4895,Web Ads,Loyalty Program,0,2020-04-13,2020-08-16
C1146,Female,27,Married,Bachelor,59488,11560,Web Ads,Loyalty Program,0,2020-01-01,2020-11-17
C1147,Female,52,Married,Bachelor,75166,5870,Web Ads,Discount,1,2022-06-16,2022-08-29
C1148,Female,42,Single,High School,72716,9298,Email,Newsletter,0,2020-09-15,2021-07-31
C1149,Female,44,Divorced,Bachelor,68978,9126,Web Ads,Loyalty Program,0,2021-07-08,2022-01-27
C1150,Female,27,Single,High School,50187,4102,Email,Loyalty Program,0,2020-07-14,2021-06-30
C1151,Female,64,Single,Master,53369,12516,Social Media,Discount,0,2021-04-02,2021-09-19
C1152,Female,41,Married,High School,75871,3834,Phone,Newsletter,0,2021-08-24,2022-07-05
C1153,Female,23,Single,High School,52248,11952,Email,New Product,1,2020-10-24,2021-08-07
C1154,Female,59,Single,High School,40672,9223,Social Media,Newsletter,0,2021-01-20,2021-11-21
C1155,Female,22,Single,High School,51959,5891,Email,Discount,0,2022-11-20,2023-01-07
C1156,Female,48,Married,Bachelor,83391,15915,Email,Discount,0,2022-11-19,2023-05-16
C1157,Male,60,Married,Master,51974,5226,Web Ads,Discount,1,2022-01-03,2022-03-21
C1158,Female,48,Married,Master,64914,13096,Email,New Product,0,2022-01-26,2022-02-11
C1159,Female,53,Married,Master,50764,8235,Email,New Product,0,2020-01-18,2020-04-21
C1160,Male,53,Single,Master,71451,7862,Social Media,New Product,0,2022-10-25,2023-05-21
